Symbol,FromDate,TradingHours
SYK,1900-01-01,000000,040000,213000,235959,040000
SYMC,1900-01-01,000000,040000,213000,235959,040000
SYY,1900-01-01,000000,040000,213000,235959,040000
T,1900-01-01,000000,040000,213000,235959,040000
TAP,1900-01-01,000000,040000,213000,235959,040000
TBT,1900-01-01,000000,040000,213000,235959,040000
TDC,1900-01-01,000000,040000,213000,235959,040000
TE,1900-01-01,000000,040000,213000,235959,040000
TEL,1900-01-01,000000,040000,213000,235959,040000
TGNA,1900-01-01,000000,040000,213000,235959,040000
TGT,1900-01-01,000000,040000,213000,235959,040000
THC,1900-01-01,000000,040000,213000,235959,040000
TIF,1900-01-01,000000,040000,213000,235959,040000
TIP,1900-01-01,000000,040000,213000,235959,040000
TJX,1900-01-01,000000,040000,213000,235959,040000
TLH,1900-01-01,000000,040000,213000,235959,040000
TLT,1900-01-01,000000,040000,213000,235959,040000
TM,1900-01-01,000000,040000,213000,235959,040000
TMK,1900-01-01,000000,040000,213000,235959,040000
TMO,1900-01-01,000000,040000,213000,235959,040000
TOT,1900-01-01,000000,040000,213000,235959,040000
TRIP,1900-01-01,000000,040000,213000,235959,040000
TROW,1900-01-01,000000,040000,213000,235959,040000
TRV,1900-01-01,000000,040000,213000,235959,040000
TSCO,1900-01-01,000000,040000,213000,235959,040000
TSLA,1900-01-01,000000,040000,213000,235959,040000
TSN,1900-01-01,000000,040000,213000,235959,040000
TSO,1900-01-01,000000,040000,213000,235959,040000
TSS,1900-01-01,000000,040000,213000,235959,040000
TWC,1900-01-01,000000,040000,213000,235959,040000
TWX,1900-01-01,000000,040000,213000,235959,040000
TXN,1900-01-01,000000,040000,213000,235959,040000
TXT,1900-01-01,000000,040000,213000,235959,040000
TYC,1900-01-01,000000,040000,213000,235959,040000
UA,1900-01-01,000000,040000,213000,235959,040000
UAL,1900-01-01,000000,040000,213000,235959,040000
UDR,1900-01-01,000000,040000,213000,235959,040000
UHS,1900-01-01,000000,040000,213000,235959,040000
UNG,1900-01-01,000000,040000,213000,235959,040000
UNH,1900-01-01,000000,040000,213000,235959,040000
UNM,1900-01-01,000000,040000,213000,235959,040000
UNP,1900-01-01,000000,040000,213000,235959,040000
UPS,1900-01-01,000000,040000,213000,235959,040000
URBN,1900-01-01,000000,040000,213000,235959,040000
URI,1900-01-01,000000,040000,213000,235959,040000
USB,1900-01-01,000000,040000,213000,235959,040000
USO,1900-01-01,000000,040000,213000,235959,040000
UTX,1900-01-01,000000,040000,213000,235959,040000
UUP,1900-01-01,000000,040000,213000,235959,040000
UVXY,1900-01-01,000000,040000,213000,235959,040000
V,1900-01-01,000000,040000,213000,235959,040000
VAR,1900-01-01,000000,040000,213000,235959,040000
VEA,1900-01-01,000000,040000,213000,235959,040000
VFC,1900-01-01,000000,040000,213000,235959,040000
VGK,1900-01-01,000000,040000,213000,235959,040000
VIAB,1900-01-01,000000,040000,213000,235959,040000
VLO,1900-01-01,000000,040000,213000,235959,040000
VMC,1900-01-01,000000,040000,213000,235959,040000
VNO,1900-01-01,000000,040000,213000,235959,040000
VNQ,1900-01-01,000000,040000,213000,235959,040000
VRSK,1900-01-01,000000,040000,213000,235959,040000
VRSN,1900-01-01,000000,040000,213000,235959,040000
VRTX,1900-01-01,000000,040000,213000,235959,040000
VRX,1900-01-01,000000,040000,213000,235959,040000
VTI,1900-01-01,000000,040000,213000,235959,040000
VTR,1900-01-01,000000,040000,213000,235959,040000
VWO,1900-01-01,000000,040000,213000,235959,040000
VXX,1900-01-01,000000,040000,213000,235959,040000
VXZ,1900-01-01,000000,040000,213000,235959,040000
VYM,1900-01-01,000000,040000,213000,235959,040000
VZ,1900-01-01,000000,040000,213000,235959,040000
WAT,1900-01-01,000000,040000,213000,235959,040000
WBA,1900-01-01,000000,040000,213000,235959,040000
WDC,1900-01-01,000000,040000,213000,235959,040000
WEC,1900-01-01,000000,040000,213000,235959,040000
WFC,1900-01-01,000000,040000,213000,235959,040000
WFM,1900-01-01,000000,040000,213000,235959,040000
WHR,1900-01-01,000000,040000,213000,235959,040000
WLTW,1900-01-01,000000,040000,213000,235959,040000
WM,1900-01-01,000000,040000,213000,235959,040000
WMB,1900-01-01,000000,040000,213000,235959,040000
WMT,1900-01-01,000000,040000,213000,235959,040000
WRK,1900-01-01,000000,040000,213000,235959,040000
WU,1900-01-01,000000,040000,213000,235959,040000
WY,1900-01-01,000000,040000,213000,235959,040000
WYN,1900-01-01,000000,040000,213000,235959,040000
WYNN,1900-01-01,000000,040000,213000,235959,040000
XEC,1900-01-01,000000,040000,213000,235959,040000
XEL,1900-01-01,000000,040000,213000,235959,040000
XHB,1900-01-01,000000,040000,213000,235959,040000
XIV,1900-01-01,000000,040000,213000,235959,040000
XL,1900-01-01,000000,040000,213000,235959,040000
XLB,1900-01-01,000000,040000,213000,235959,040000
XLE,1900-01-01,000000,040000,213000,235959,040000
XLF,1900-01-01,000000,040000,213000,235959,040000
XLI,1900-01-01,000000,040000,213000,235959,040000
XLK,1900-01-01,000000,040000,213000,235959,040000
XLNX,1900-01-01,000000,040000,213000,235959,040000
XLP,1900-01-01,000000,040000,213000,235959,040000
XLU,1900-01-01,000000,040000,213000,235959,040000
XLV,1900-01-01,000000,040000,213000,235959,040000
XLY,1900-01-01,000000,040000,213000,235959,040000
XME,1900-01-01,000000,040000,213000,235959,040000
XOM,1900-01-01,000000,040000,213000,235959,040000
XOP,1900-01-01,000000,040000,213000,235959,040000
XRAY,1900-01-01,000000,040000,213000,235959,040000
XRT,1900-01-01,000000,040000,213000,235959,040000
XRX,1900-01-01,000000,040000,213000,235959,040000
XYL,1900-01-01,000000,040000,213000,235959,040000
YHOO,1900-01-01,000000,040000,213000,235959,040000
YUM,1900-01-01,000000,040000,213000,235959,040000
ZBH,1900-01-01,000000,040000,213000,235959,040000
ZION,1900-01-01,000000,040000,213000,235959,040000
ZTS,1900-01-01,000000,040000,213000,235959,040000
INDU,1900-01-01,000000,040000,213000,235959,040000
